@relation 'cleaned_weather_data-weka.filters.unsupervised.attribute.NominalToBinary-R5,8,10'

@attribute Temperature numeric
@attribute Humidity numeric
@attribute 'Wind Speed' numeric
@attribute 'Precipitation (\%)' numeric
@attribute 'Cloud Cover=partly cloudy' numeric
@attribute 'Cloud Cover=clear' numeric
@attribute 'Cloud Cover=overcast' numeric
@attribute 'Cloud Cover=cloudy' numeric
@attribute 'Atmospheric Pressure' numeric
@attribute 'UV Index' numeric
@attribute Season=Winter numeric
@attribute Season=Spring numeric
@attribute Season=Summer numeric
@attribute Season=Autumn numeric
@attribute 'Visibility (km)' numeric
@attribute Location=inland numeric
@attribute Location=mountain numeric
@attribute Location=coastal numeric
@attribute 'Weather Type' {Rainy,Cloudy,Sunny,Snowy}

@data
-3,61,9.5,80,1,0,0,0,989.14,0,1,0,0,0,4,0,1,0,Snowy
-6,70,12.5,55,0,0,1,0,986.84,0,1,0,0,0,2,1,0,0,Snowy
4,57,7,62,1,0,0,0,1045.58,9,1,0,0,0,13.5,1,0,0,Cloudy
-10,67,8.5,75,0,0,1,0,991.53,1,1,0,0,0,3,0,1,0,Snowy
34,70,10.5,33,1,0,0,0,1014.14,2,1,0,0,0,7.5,0,1,0,Cloudy
1,81,20,60,0,0,1,0,987.25,0,1,0,0,0,1,1,0,0,Snowy
-6,83,8,90,0,0,1,0,991.34,1,1,0,0,0,1,1,0,0,Snowy
17,22,3.5,65,0,0,0,1,812,11,1,0,0,0,14.5,0,1,0,Snowy
19,86,9,97,1,0,0,0,995.9,1,1,0,0,0,1.5,1,0,0,Rainy
10,73,10.5,49,0,0,1,0,1010.36,1,1,0,0,0,5.5,1,0,0,Cloudy
-3,73,4,97,0,0,1,0,981.57,1,1,0,0,0,2.5,1,0,0,Snowy
3,97,3.5,91,1,0,0,0,999.35,1,1,0,0,0,4.5,0,1,0,Snowy
23,74,19.5,92,0,0,1,0,998.93,1,1,0,0,0,2,1,0,0,Rainy
3,99,1.5,56,0,0,1,0,998.52,0,1,0,0,0,2.5,1,0,0,Snowy
15,86,5,70,1,0,0,0,1007.14,3,1,0,0,0,5,1,0,0,Rainy
3,96,8.5,77,0,0,1,0,982.81,0,1,0,0,0,2.5,0,1,0,Snowy
-4,70,13.5,75,0,0,1,0,983.89,0,1,0,0,0,4.5,0,1,0,Snowy
-11,87,28.5,79,1,0,0,0,984.69,13,1,0,0,0,0.5,1,0,0,Snowy
30,65,16.5,73,0,0,1,0,994.36,1,1,0,0,0,3,1,0,0,Rainy
4,62,15,90,0,0,1,0,981.92,0,1,0,0,0,2.5,1,0,0,Snowy
3,68,11,95,0,0,1,0,983.81,1,1,0,0,0,2.5,0,1,0,Snowy
-9,60,5,51,0,0,1,0,992.14,1,1,0,0,0,5,1,0,0,Snowy
-6,65,11.5,87,0,0,1,0,990.95,1,1,0,0,0,4,1,0,0,Snowy
-5,84,5,88,0,0,1,0,988.42,0,1,0,0,0,2,1,0,0,Snowy
-2,93,1,71,0,0,1,0,980.58,1,1,0,0,0,3.5,0,1,0,Snowy
-3,104,10.5,92,0,0,1,0,988.83,14,1,0,0,0,2,0,1,0,Snowy
-6,99,14,72,0,0,1,0,984.73,0,1,0,0,0,4,0,1,0,Snowy
15,64,6.5,21,0,0,1,0,1003.55,4,1,0,0,0,6,0,0,1,Cloudy
-8,69,4.5,68,1,0,0,0,996.66,1,1,0,0,0,4.5,0,1,0,Snowy
-8,61,2,80,0,0,1,0,998.46,0,1,0,0,0,1,0,1,0,Snowy
32,52,14.5,24,1,0,0,0,1009.8,4,1,0,0,0,7,1,0,0,Cloudy
-1,67,5,50,0,0,1,0,996.13,0,1,0,0,0,1,1,0,0,Snowy
-10,74,13.5,83,1,0,0,0,998.28,0,1,0,0,0,2.5,0,1,0,Snowy
-7,70,5,82,1,0,0,0,999.14,1,1,0,0,0,2,0,1,0,Snowy
1,61,2.5,89,0,0,1,0,993.16,1,1,0,0,0,3.5,1,0,0,Snowy
-9,66,18.5,62,0,0,1,0,985.51,1,1,0,0,0,3.5,0,1,0,Snowy
3,74,7,69,0,0,1,0,993.96,0,1,0,0,0,4.5,0,1,0,Snowy
38,42,11,75,1,0,0,0,949.89,11,1,0,0,0,19,0,1,0,Snowy
11,69,7,28,1,0,0,0,1006.53,1,1,0,0,0,7,1,0,0,Cloudy
-3,91,19,103,1,0,0,0,982.83,9,1,0,0,0,5.5,1,0,0,Snowy
4,96,22,71,0,0,1,0,981.34,6,1,0,0,0,5.5,1,0,0,Snowy
-3,69,6,76,0,0,1,0,996.94,0,1,0,0,0,2,0,1,0,Snowy
2,77,8.5,81,0,0,1,0,992.01,0,1,0,0,0,1.5,1,0,0,Snowy
2,80,28,96,0,0,1,0,985.28,11,1,0,0,0,0.5,0,1,0,Snowy
3,87,7.5,77,0,0,1,0,990.74,0,1,0,0,0,1.5,0,1,0,Snowy
-10,95,4,62,0,0,1,0,984.07,0,1,0,0,0,1.5,1,0,0,Snowy
-7,83,8,77,0,0,1,0,981.4,1,1,0,0,0,3.5,1,0,0,Snowy
0,82,17.5,92,0,0,1,0,986.86,0,1,0,0,0,5,0,1,0,Snowy
-8,82,13,90,0,0,1,0,985.99,1,1,0,0,0,1,0,1,0,Snowy
12,78,6.5,59,1,0,0,0,1016.88,3,1,0,0,0,1.5,0,1,0,Rainy
12,65,6.5,13,1,0,0,0,1010.57,1,1,0,0,0,7.5,0,1,0,Cloudy
-9,86,2,69,0,0,1,0,995.02,1,1,0,0,0,4,0,1,0,Snowy
10,85,8.5,70,0,0,1,0,1003.98,1,1,0,0,0,3.5,1,0,0,Rainy
-4,76,18.5,71,0,0,1,0,980.59,1,1,0,0,0,3,0,1,0,Snowy
-17,31,8.5,26,1,0,0,0,1003.68,1,1,0,0,0,19,1,0,0,Cloudy
-3,66,10,80,0,0,1,0,984.12,0,1,0,0,0,5,1,0,0,Snowy
33,85,9,54,0,0,1,0,1007.49,1,1,0,0,0,1.5,1,0,0,Rainy
-8,71,7.5,70,0,0,1,0,993.57,0,1,0,0,0,4,1,0,0,Snowy
-9,74,16.5,62,1,0,0,0,991.19,0,1,0,0,0,4,1,0,0,Snowy
-10,85,8,69,0,0,1,0,985.76,1,1,0,0,0,1.5,0,1,0,Snowy
-3,87,11.5,89,1,0,0,0,989.61,1,1,0,0,0,4,0,1,0,Snowy
3,74,14,83,0,0,1,0,981.85,1,1,0,0,0,1,0,1,0,Snowy
-9,88,5,96,1,0,0,0,992.04,1,1,0,0,0,3,1,0,0,Snowy
24,70,12,16,0,0,1,0,1008,2,1,0,0,0,8,0,1,0,Cloudy
21,86,18,65,0,0,1,0,1001.12,3,1,0,0,0,2.5,1,0,0,Rainy
17,87,33.5,103,0,0,1,0,1019.15,13,1,0,0,0,1.5,1,0,0,Cloudy
10,60,2.5,20,0,0,1,0,1000.1,1,1,0,0,0,8.5,0,0,1,Cloudy
-3,80,14,78,1,0,0,0,980.79,1,1,0,0,0,1.5,0,1,0,Snowy
43,34,10.5,56,0,0,1,0,868.69,13,1,0,0,0,5,0,1,0,Rainy
5,106,20,82,0,0,1,0,981.79,8,1,0,0,0,0.5,1,0,0,Snowy
21,76,11.5,30,1,0,0,0,1003.34,3,1,0,0,0,6,1,0,0,Cloudy
27,87,12.5,99,0,0,1,0,1000.32,2,1,0,0,0,4,0,1,0,Rainy
-5,89,1.5,89,0,0,1,0,986.05,1,1,0,0,0,4,1,0,0,Snowy
32,51,11,17,1,0,0,0,1008.63,1,1,0,0,0,7.5,1,0,0,Cloudy
-3,73,1.5,72,0,0,1,0,996.64,1,1,0,0,0,2,1,0,0,Snowy
6,82,28,91,0,0,1,0,990.96,13,1,0,0,0,0.5,1,0,0,Snowy
-10,97,11.5,64,0,0,1,0,999.81,0,1,0,0,0,4,0,1,0,Snowy
61,87,29,101,0,0,1,0,1002.36,12,1,0,0,0,1,1,0,0,Rainy
23,88,11.5,65,0,0,1,0,1000.74,1,1,0,0,0,5,0,1,0,Rainy
-7,78,22.5,90,0,0,1,0,991.29,4,1,0,0,0,1.5,1,0,0,Snowy
14,76,17.5,66,0,0,1,0,1009.05,0,1,0,0,0,2,0,1,0,Rainy
-8,92,19,94,0,0,1,0,988.29,1,1,0,0,0,4,0,1,0,Snowy
22,78,14.5,13,1,0,0,0,1010.45,1,1,0,0,0,8,0,1,0,Cloudy
-6,88,5.5,63,0,0,1,0,990.99,1,1,0,0,0,4.5,0,1,0,Snowy
34,76,14.5,49,1,0,0,0,1014.8,2,1,0,0,0,7,1,0,0,Cloudy
29,91,7,63,0,0,1,0,1019.93,2,1,0,0,0,3,0,1,0,Rainy
-9,99,6,55,1,0,0,0,982.81,1,1,0,0,0,2,0,1,0,Snowy
33,90,10.5,108,0,0,1,0,1008.59,5,1,0,0,0,7.5,1,0,0,Cloudy
-1,76,13.5,81,1,0,0,0,995.25,1,1,0,0,0,1.5,1,0,0,Snowy
-10,80,12,51,0,0,1,0,984.1,0,1,0,0,0,3,1,0,0,Snowy
4,60,16,77,1,0,0,0,985.44,0,1,0,0,0,5,0,1,0,Snowy
20,38,4.5,17,0,0,1,0,1022.79,14,1,0,0,0,17.5,0,1,0,Snowy
0,91,17,88,1,0,0,0,982.87,1,1,0,0,0,3.5,0,1,0,Snowy
3,89,1.5,56,0,0,1,0,996.99,1,1,0,0,0,3,0,1,0,Snowy
47,86,21,74,1,0,0,0,1007.79,5,1,0,0,0,6.5,1,0,0,Cloudy
-4,74,7.5,59,0,0,1,0,987.97,1,1,0,0,0,4,0,1,0,Snowy
-20,35,2,45,0,0,1,0,806.03,2,1,0,0,0,12,1,0,0,Cloudy
-10,62,1,97,0,0,1,0,984.71,0,1,0,0,0,2,1,0,0,Snowy
-5,72,7.5,96,0,0,1,0,981.36,0,1,0,0,0,3.5,0,1,0,Snowy
2,95,10.5,50,1,0,0,0,995.71,0,1,0,0,0,5,0,1,0,Snowy
26,106,15.5,100,1,0,0,0,1012.47,14,1,0,0,0,4.5,0,1,0,Cloudy
-9,79,3.5,92,0,0,1,0,990.14,1,1,0,0,0,1.5,1,0,0,Snowy
-6,68,8.5,69,0,0,1,0,980.3,0,1,0,0,0,2.5,0,1,0,Snowy
-7,96,15,81,0,0,1,0,981.53,0,1,0,0,0,4,0,1,0,Snowy
14,56,1,22,1,0,0,0,1001.8,2,1,0,0,0,6,1,0,0,Cloudy
38,88,23.5,78,0,0,1,0,1002.81,6,1,0,0,0,6.5,1,0,0,Cloudy
7,85,46,87,0,0,1,0,980.92,9,1,0,0,0,5.5,1,0,0,Snowy
17,63,12.5,39,0,0,1,0,1004.63,1,1,0,0,0,5.5,1,0,0,Cloudy
-5,60,11.5,61,0,0,1,0,995.16,1,1,0,0,0,4,0,1,0,Snowy
3,60,4,78,0,0,1,0,992.41,1,1,0,0,0,3.5,1,0,0,Snowy
14,88,16.5,97,0,0,1,0,1015.85,0,1,0,0,0,2.5,1,0,0,Rainy
22,58,13.5,20,0,0,1,0,1003.77,3,1,0,0,0,7.5,0,1,0,Cloudy
23,75,5,30,0,0,1,0,1014.99,4,1,0,0,0,8.5,1,0,0,Cloudy
-4,61,5.5,57,1,0,0,0,983.1,0,1,0,0,0,1.5,1,0,0,Snowy
-7,63,14,58,0,0,1,0,984.2,0,1,0,0,0,1.5,1,0,0,Snowy
3,77,12,59,0,0,1,0,991.63,0,1,0,0,0,4,0,1,0,Snowy
5,74,27,71,0,0,1,0,984.53,0,1,0,0,0,3,1,0,0,Snowy
2,91,10.5,93,0,0,1,0,996.91,1,1,0,0,0,4.5,0,1,0,Snowy
-5,68,8,56,1,0,0,0,995.63,1,1,0,0,0,2,0,1,0,Snowy
18,54,13.5,43,0,0,1,0,1014.61,2,1,0,0,0,7.5,0,1,0,Cloudy
-10,84,5,75,0,0,1,0,990.82,0,1,0,0,0,4.5,0,1,0,Snowy
23,99,12,61,0,0,1,0,1001.71,0,1,0,0,0,2.5,1,0,0,Rainy
2,85,18.5,65,0,0,1,0,986.7,0,1,0,0,0,3,1,0,0,Snowy
44,90,2.5,82,1,0,0,0,1012,12,1,0,0,0,8.5,0,1,0,Cloudy
31,72,17,96,1,0,0,0,1013.85,13,1,0,0,0,3.5,1,0,0,Cloudy
-3,65,9,55,0,0,1,0,994.87,0,1,0,0,0,4,1,0,0,Snowy
-9,61,12.5,95,0,0,1,0,982.7,0,1,0,0,0,2.5,0,1,0,Snowy
-7,87,1,93,1,0,0,0,998.62,1,1,0,0,0,4.5,1,0,0,Snowy
1,96,15.5,84,0,0,1,0,995.14,0,1,0,0,0,1.5,0,1,0,Snowy
-4,81,17.5,89,0,0,1,0,997.75,0,1,0,0,0,4,1,0,0,Snowy
0,89,16.5,72,0,0,1,0,996.51,1,1,0,0,0,5,1,0,0,Snowy
29,60,0.5,48,1,0,0,0,1013.31,3,1,0,0,0,5.5,1,0,0,Cloudy
-8,85,20,63,0,0,1,0,990.07,0,1,0,0,0,2.5,1,0,0,Snowy
-5,73,14.5,52,0,0,1,0,999.76,0,1,0,0,0,1.5,1,0,0,Snowy
25,85,19,92,0,0,1,0,1014.18,1,1,0,0,0,4,0,1,0,Rainy
-14,67,10.5,68,0,0,0,1,827.05,7,1,0,0,0,9.5,0,1,0,Rainy
13,73,13.5,44,0,0,1,0,1013,1,1,0,0,0,8,1,0,0,Cloudy
-10,95,12.5,88,0,0,1,0,984.88,1,1,0,0,0,2,1,0,0,Snowy
-6,60,12,79,1,0,0,0,997.36,1,1,0,0,0,2,1,0,0,Snowy
0,97,8.5,94,0,0,1,0,981.55,1,1,0,0,0,1.5,1,0,0,Snowy
-1,74,16.5,71,0,0,1,0,998.2,0,1,0,0,0,3.5,1,0,0,Snowy
-4,71,1,89,1,0,0,0,997.63,1,1,0,0,0,2,1,0,0,Snowy
-10,89,15,72,0,0,1,0,996.7,0,1,0,0,0,4.5,0,1,0,Snowy
1,83,1,53,0,0,1,0,990.02,1,1,0,0,0,3.5,1,0,0,Snowy
-4,92,18.5,70,0,0,1,0,982.16,0,1,0,0,0,4,1,0,0,Snowy
24,92,2,95,0,0,1,0,1006.73,1,1,0,0,0,0.5,0,1,0,Cloudy
28,92,18,98,0,0,1,0,1004.7,0,1,0,0,0,4.5,1,0,0,Rainy
34,68,2,26,1,0,0,0,1018.39,1,1,0,0,0,6.5,0,1,0,Cloudy
20,83,19.5,105,0,0,1,0,1017.36,12,1,0,0,0,7.5,0,0,1,Cloudy
-8,72,2.5,86,1,0,0,0,992.17,0,1,0,0,0,3.5,0,1,0,Snowy
11,85,19,60,0,0,1,0,1012.25,2,1,0,0,0,2.5,1,0,0,Rainy
-9,93,6.5,86,0,0,1,0,990.55,8,1,0,0,0,1.5,1,0,0,Snowy
19,73,16.5,80,0,0,1,0,1014.17,6,1,0,0,0,5.5,0,1,0,Cloudy
0,81,1.5,96,0,0,1,0,983.5,1,1,0,0,0,1.5,1,0,0,Snowy
11,65,7.5,73,0,0,1,0,1002.92,2,1,0,0,0,3.5,1,0,0,Rainy
16,73,12,79,0,0,1,0,997.53,2,1,0,0,0,2.5,1,0,0,Rainy
15,60,3,39,0,0,1,0,1019.44,2,1,0,0,0,8.5,1,0,0,Cloudy
1,68,20,91,0,0,1,0,992.24,0,1,0,0,0,4.5,1,0,0,Snowy
-10,81,3.5,54,0,0,1,0,986.73,0,1,0,0,0,4.5,0,1,0,Snowy
54,84,10,93,0,0,1,0,1000.81,8,1,0,0,0,1,0,1,0,Rainy
-6,96,9.5,91,0,0,1,0,986.03,14,1,0,0,0,0.5,1,0,0,Snowy
-5,96,4,84,0,0,1,0,995.31,0,1,0,0,0,1.5,0,1,0,Snowy
32,82,11,53,1,0,0,0,1008.54,2,1,0,0,0,1.5,0,1,0,Rainy
27,66,10,58,0,0,1,0,1014.51,1,1,0,0,0,3,1,0,0,Rainy
-8,85,20,54,0,0,1,0,989.31,0,1,0,0,0,3,1,0,0,Snowy
2,60,5,60,0,0,1,0,990.59,0,1,0,0,0,4.5,1,0,0,Snowy
18,64,6.5,75,0,0,1,0,1008.26,2,1,0,0,0,2.5,0,1,0,Rainy
-1,95,13,79,0,0,1,0,987.82,0,1,0,0,0,1.5,0,1,0,Snowy
30,73,5,46,0,0,1,0,918.44,7,1,0,0,0,17.5,1,0,0,Snowy
-7,70,8.5,62,0,0,1,0,993.19,1,1,0,0,0,2,0,1,0,Snowy
25,78,9.5,91,0,0,1,0,990.37,0,1,0,0,0,3.5,1,0,0,Rainy
-8,78,19.5,92,0,0,1,0,997.49,0,1,0,0,0,4,1,0,0,Snowy
3,93,1.5,57,0,0,1,0,985.59,1,1,0,0,0,2,0,1,0,Snowy
14,60,0,16,1,0,0,0,1004.87,4,1,0,0,0,8.5,1,0,0,Cloudy
2,66,11.5,40,0,0,1,0,1121.11,2,1,0,0,0,6,1,0,0,Sunny
3,93,11.5,76,0,0,1,0,996.57,1,1,0,0,0,4,0,1,0,Snowy
-5,97,10,78,0,0,1,0,980.14,1,1,0,0,0,1.5,1,0,0,Snowy
-8,67,5,92,0,0,1,0,988.19,1,1,0,0,0,1.5,0,1,0,Snowy
-4,80,1,59,0,0,1,0,985.58,0,1,0,0,0,1.5,1,0,0,Snowy
-10,90,10,66,0,0,1,0,988.58,1,1,0,0,0,4,1,0,0,Snowy
-9,73,14.5,75,0,0,1,0,990.27,0,1,0,0,0,2,0,1,0,Snowy
13,92,16,56,0,0,1,0,1007.49,2,1,0,0,0,3,0,1,0,Rainy
-5,83,16.5,76,1,0,0,0,990.91,1,1,0,0,0,2,1,0,0,Snowy
3,66,11.5,72,0,0,1,0,986.52,0,1,0,0,0,4.5,0,1,0,Snowy
-3,67,5.5,98,0,0,1,0,992.87,1,1,0,0,0,2.5,1,0,0,Snowy
0,83,3,73,0,0,1,0,984.4,0,1,0,0,0,3,0,1,0,Snowy
-3,95,19,58,0,0,1,0,995.99,0,1,0,0,0,3.5,1,0,0,Snowy
31,50,0,46,0,0,1,0,1005.13,2,1,0,0,0,5.5,1,0,0,Cloudy
-3,95,0.5,85,0,0,1,0,988.56,1,1,0,0,0,1.5,1,0,0,Snowy
-24,84,23.5,80,0,0,1,0,984.68,0,1,0,0,0,1.5,0,1,0,Snowy
11,73,19,82,0,0,1,0,993.96,1,1,0,0,0,2,0,1,0,Rainy
-7,94,3,98,0,0,1,0,994.79,0,1,0,0,0,4.5,0,1,0,Snowy
-16,88,15,70,0,0,1,0,996.61,6,1,0,0,0,2,1,0,0,Snowy
-5,89,5.5,63,0,0,1,0,999.96,0,1,0,0,0,4.5,0,1,0,Snowy
17,72,7.5,28,1,0,0,0,1015.34,3,1,0,0,0,5.5,0,1,0,Cloudy
14,65,17.5,74,0,0,1,0,1004.29,2,1,0,0,0,2,1,0,0,Rainy
-2,74,0.5,58,0,0,1,0,984.23,1,1,0,0,0,3,1,0,0,Snowy
-5,79,9.5,72,0,0,1,0,990.42,1,1,0,0,0,2.5,0,1,0,Snowy
0,90,4,72,0,0,1,0,988.33,0,1,0,0,0,3,1,0,0,Snowy
11,55,7.5,48,0,0,1,0,1004.88,4,1,0,0,0,7.5,1,0,0,Cloudy
-3,98,6.5,85,0,0,1,0,983.69,1,1,0,0,0,5,1,0,0,Snowy
25,59,4,48,1,0,0,0,1018.44,3,1,0,0,0,7,0,1,0,Cloudy
1,60,2.5,61,1,0,0,0,995.83,1,1,0,0,0,2.5,0,1,0,Snowy
3,104,44.5,91,0,0,1,0,991.33,4,1,0,0,0,1.5,1,0,0,Snowy
-8,78,10,93,0,0,1,0,998.63,1,1,0,0,0,1.5,1,0,0,Snowy
32,63,12.5,57,0,0,1,0,1004.74,3,1,0,0,0,1,0,1,0,Rainy
-6,97,5.5,61,0,0,1,0,996.98,0,1,0,0,0,3,0,1,0,Snowy
24,52,11.5,49,1,0,0,0,1019.99,2,1,0,0,0,6,0,1,0,Cloudy
-7,60,19.5,94,0,0,1,0,986.3,1,1,0,0,0,2,1,0,0,Snowy
-4,96,15.5,82,1,0,0,0,980.68,1,1,0,0,0,4.5,0,1,0,Snowy
22,76,6.5,44,0,0,1,0,1019.85,3,1,0,0,0,8,1,0,0,Cloudy
3,65,16,63,1,0,0,0,996.43,1,1,0,0,0,4.5,1,0,0,Snowy
3,92,6,53,0,0,1,0,997.36,1,1,0,0,0,4,1,0,0,Snowy
30,64,14,25,0,0,1,0,1005.25,3,1,0,0,0,5.5,1,0,0,Cloudy
11,59,8.5,15,0,0,1,0,1011.92,2,1,0,0,0,7.5,0,1,0,Cloudy
4,91,11,89,0,0,1,0,986.01,0,1,0,0,0,2.5,1,0,0,Snowy
-3,85,13.5,53,0,0,1,0,992.51,0,1,0,0,0,1,1,0,0,Snowy
-6,75,9,99,0,0,1,0,986.01,0,1,0,0,0,4,1,0,0,Snowy
-1,85,11,86,0,0,1,0,999.09,0,1,0,0,0,2,0,1,0,Snowy
-4,65,7.5,58,1,0,0,0,989.56,1,1,0,0,0,4.5,1,0,0,Snowy
3,86,9.5,82,1,0,0,0,986.53,1,1,0,0,0,2,0,1,0,Snowy
12,66,5.5,27,1,0,0,0,1003.07,2,1,0,0,0,8,0,1,0,Cloudy
10,62,8,26,1,0,0,0,1000.52,1,1,0,0,0,5.5,0,1,0,Cloudy
28,98,34,77,1,0,0,0,1019.03,9,1,0,0,0,3.5,1,0,0,Rainy
-20,99,30.5,92,0,0,1,0,993.27,10,1,0,0,0,2,0,1,0,Snowy
-9,77,14.5,61,0,0,1,0,986.36,1,1,0,0,0,2.5,1,0,0,Snowy
34,90,7,79,0,0,1,0,1003.12,1,1,0,0,0,4.5,1,0,0,Rainy
-1,104,27,75,1,0,0,0,989.78,1,1,0,0,0,1.5,0,1,0,Snowy
-2,104,19,108,0,0,1,0,994.16,13,1,0,0,0,6,1,0,0,Snowy
-2,99,16,95,1,0,0,0,985.03,0,1,0,0,0,1.5,0,1,0,Snowy
3,90,9.5,87,0,0,1,0,997.83,0,1,0,0,0,2.5,0,1,0,Snowy
-6,75,13.5,54,0,0,1,0,991.67,0,1,0,0,0,2,1,0,0,Snowy
-1,92,19.5,69,0,0,1,0,997.22,0,1,0,0,0,3,1,0,0,Snowy
0,89,18.5,75,0,0,1,0,983.64,1,1,0,0,0,2.5,1,0,0,Snowy
2,81,17.5,58,1,0,0,0,982.65,1,1,0,0,0,5,1,0,0,Snowy
4,64,13.5,72,0,0,1,0,986.69,0,1,0,0,0,2.5,1,0,0,Snowy
20,71,7,93,1,0,0,0,1016.56,1,1,0,0,0,3.5,0,1,0,Rainy
-7,76,7.5,68,0,0,1,0,981.83,1,1,0,0,0,3.5,1,0,0,Snowy
-8,63,0.5,73,0,0,1,0,994.16,1,1,0,0,0,3,0,1,0,Snowy
-10,98,8.5,67,0,0,1,0,984.77,1,1,0,0,0,2.5,1,0,0,Snowy
-6,86,11.5,62,0,0,1,0,988.45,0,1,0,0,0,2.5,0,1,0,Snowy
-3,78,15.5,68,0,0,1,0,996.07,1,1,0,0,0,3.5,0,1,0,Snowy
-2,92,1,71,0,0,1,0,998.01,1,1,0,0,0,1.5,1,0,0,Snowy
1,81,9.5,96,0,0,1,0,986.14,1,1,0,0,0,2.5,0,1,0,Snowy
22,71,9,38,1,0,0,0,1010.86,2,1,0,0,0,7.5,0,1,0,Cloudy
-7,66,12.5,78,0,0,1,0,991.7,1,1,0,0,0,5,1,0,0,Snowy
-7,75,5,97,0,0,1,0,992.62,1,1,0,0,0,2.5,1,0,0,Snowy
31,109,18.5,82,1,0,0,0,1014.3,1,1,0,0,0,1.5,0,0,1,Cloudy
-9,60,13,86,1,0,0,0,983.24,1,1,0,0,0,1.5,0,1,0,Snowy
-9,65,14,82,0,0,1,0,997.52,0,1,0,0,0,2.5,0,1,0,Snowy
1,89,10,80,0,0,1,0,990.69,1,1,0,0,0,3,0,1,0,Snowy
15,75,10.5,20,0,0,1,0,1007.76,1,1,0,0,0,5,0,0,1,Cloudy
2,99,1,74,0,0,1,0,996.8,0,1,0,0,0,2,1,0,0,Snowy
1,70,13.5,56,1,0,0,0,990.65,0,1,0,0,0,4.5,1,0,0,Snowy
23,65,13.5,49,0,0,1,0,1014.47,1,1,0,0,0,7.5,0,1,0,Cloudy
4,86,15.5,58,0,0,1,0,982.97,1,1,0,0,0,1,1,0,0,Snowy
-2,64,14,73,0,0,1,0,985.08,0,1,0,0,0,5,0,1,0,Snowy
2,73,10.5,53,0,0,1,0,994.5,0,1,0,0,0,4,1,0,0,Snowy
4,79,1,85,1,0,0,0,982.53,1,1,0,0,0,4.5,1,0,0,Snowy
-4,106,10.5,75,0,0,1,0,999.72,12,1,0,0,0,3,0,1,0,Snowy
16,99,30,104,0,0,1,0,1019.62,12,1,0,0,0,2.5,0,0,1,Cloudy
31,71,3,36,0,0,1,0,1010.9,4,1,0,0,0,6.5,1,0,0,Cloudy
-8,93,4.5,54,0,0,1,0,996.23,1,1,0,0,0,2,0,1,0,Snowy
5,71,9.5,93,0,0,1,0,985.82,6,1,0,0,0,6,0,1,0,Snowy
14,68,11.5,11,0,0,1,0,1012.85,2,1,0,0,0,6.5,0,0,1,Cloudy
17,63,9,10,0,0,1,0,1011.5,3,1,0,0,0,6.5,1,0,0,Cloudy
1,61,13.5,56,0,0,1,0,994.3,0,1,0,0,0,1,0,1,0,Snowy
-7,94,16.5,86,0,0,1,0,995.55,1,1,0,0,0,3.5,1,0,0,Snowy
28,88,16,89,1,0,0,0,995.21,0,1,0,0,0,3,0,1,0,Rainy
24,62,6.5,60,1,0,0,0,996.6,2,1,0,0,0,1.5,0,1,0,Rainy
15,88,27,71,1,0,0,0,1018.77,5,1,0,0,0,9.5,1,0,0,Cloudy
-3,105,28.5,100,0,0,1,0,997.92,7,1,0,0,0,0,1,0,0,Snowy
1,82,12,96,0,0,1,0,991.89,1,1,0,0,0,5,1,0,0,Snowy
3,93,12.5,99,0,0,1,0,999.62,0,1,0,0,0,1,1,0,0,Snowy
30,63,6,65,1,0,0,0,1009.86,0,1,0,0,0,4,0,1,0,Rainy
26,63,0.5,40,1,0,0,0,1011.27,1,1,0,0,0,7,1,0,0,Cloudy
10,65,0,44,0,0,1,0,1010.1,1,1,0,0,0,8.5,0,1,0,Cloudy
25,57,1,22,1,0,0,0,1013.14,4,1,0,0,0,6,1,0,0,Cloudy
0,76,0.5,71,0,0,1,0,996.17,0,1,0,0,0,1.5,1,0,0,Snowy
-4,97,18.5,86,0,0,1,0,985.92,0,1,0,0,0,1,0,1,0,Snowy
-7,83,13,98,0,0,1,0,988.85,0,1,0,0,0,1.5,0,1,0,Snowy
-6,84,17.5,81,0,0,1,0,980.66,1,1,0,0,0,1.5,0,1,0,Snowy
23,68,11,46,0,0,0,1,914.9,13,1,0,0,0,5,0,1,0,Snowy
13,96,16.5,80,0,0,1,0,1005.74,3,1,0,0,0,2,0,1,0,Rainy
0,82,18.5,88,0,0,1,0,989.19,0,1,0,0,0,1,0,1,0,Snowy
0,70,14,54,0,0,1,0,993.32,1,1,0,0,0,4.5,1,0,0,Snowy
-7,89,1,63,0,0,1,0,993.79,1,1,0,0,0,4,0,1,0,Snowy
2,62,12.5,53,0,0,1,0,980.39,0,1,0,0,0,2,1,0,0,Snowy
2,99,8,81,1,0,0,0,998.49,14,1,0,0,0,2,1,0,0,Snowy
-2,88,18,73,0,0,1,0,992.49,1,1,0,0,0,5,1,0,0,Snowy
13,55,6.5,30,1,0,0,0,1014.21,3,1,0,0,0,9,1,0,0,Cloudy
-5,79,17,82,0,0,1,0,989.79,1,1,0,0,0,4.5,1,0,0,Snowy
-4,63,2,68,0,0,1,0,987.88,0,1,0,0,0,2,0,1,0,Snowy
-4,87,14.5,68,0,0,1,0,992.78,0,1,0,0,0,4,0,1,0,Snowy
1,99,2.5,98,1,0,0,0,983.39,0,1,0,0,0,2.5,1,0,0,Snowy
