@relation 'cleaned_weather_data-weka.filters.unsupervised.attribute.NominalToBinary-R5,8,10'

@attribute Temperature numeric
@attribute Humidity numeric
@attribute 'Wind Speed' numeric
@attribute 'Precipitation (\%)' numeric
@attribute 'Cloud Cover=partly cloudy' numeric
@attribute 'Cloud Cover=clear' numeric
@attribute 'Cloud Cover=overcast' numeric
@attribute 'Cloud Cover=cloudy' numeric
@attribute 'Atmospheric Pressure' numeric
@attribute 'UV Index' numeric
@attribute Season=Winter numeric
@attribute Season=Spring numeric
@attribute Season=Summer numeric
@attribute Season=Autumn numeric
@attribute 'Visibility (km)' numeric
@attribute Location=inland numeric
@attribute Location=mountain numeric
@attribute Location=coastal numeric
@attribute 'Weather Type' {Rainy,Cloudy,Sunny,Snowy}

@data
17,71,10.5,75,0,0,1,0,1012.6,0,0,0,1,0,2,0,1,0,Rainy
10,77,8,75,0,0,1,0,1005.19,5,0,0,0,1,2,0,0,1,Rainy
12,79,7,33,0,0,1,0,1013,4,0,0,0,1,8,1,0,0,Cloudy
34,99,16,75,0,0,1,0,999.36,1,0,0,0,1,2,0,0,1,Rainy
14,84,11.5,94,0,0,1,0,1006.88,2,0,1,0,0,4,0,0,1,Rainy
31,67,16,62,1,0,0,0,999.86,0,0,0,0,1,4.5,0,1,0,Rainy
23,69,8,70,0,0,1,0,1015.23,1,0,0,1,0,4.5,1,0,0,Rainy
21,77,1.5,24,0,0,1,0,1012.46,1,0,0,1,0,7.5,0,1,0,Cloudy
23,77,27,91,0,0,1,0,1016.67,4,0,0,1,0,3.5,0,0,1,Rainy
33,68,18,56,1,0,0,0,1005.55,3,0,0,1,0,2.5,0,0,1,Rainy
29,74,12,77,1,0,0,0,1016.83,0,1,0,0,0,4,0,0,1,Rainy
33,69,6.5,31,0,0,1,0,1019.26,2,0,0,1,0,9,0,0,1,Cloudy
20,99,15,98,0,0,1,0,994.3,2,0,0,0,1,2.5,1,0,0,Rainy
40,54,3.5,90,0,0,1,0,839.54,6,0,0,0,1,17.5,1,0,0,Rainy
24,94,11.5,64,1,0,0,0,1015.5,3,1,0,0,0,5,0,0,1,Rainy
11,59,12.5,19,0,0,1,0,1006.83,4,0,1,0,0,5.5,1,0,0,Cloudy
11,65,6,76,1,0,0,0,1001.26,0,0,0,0,1,4.5,0,1,0,Rainy
21,94,17.5,81,0,0,1,0,1011.44,2,0,0,1,0,3.5,1,0,0,Rainy
27,72,15.5,57,0,0,1,0,991.14,1,0,0,1,0,4,0,0,1,Rainy
26,89,12,96,1,0,0,0,1014.36,2,0,1,0,0,1.5,0,0,1,Rainy
21,91,12.5,81,1,0,0,0,1000.03,3,0,1,0,0,2,0,0,1,Rainy
16,84,18.5,54,0,0,1,0,996.12,0,0,1,0,0,3,0,0,1,Rainy
11,36,12,73,0,0,0,1,1038.85,9,0,0,0,1,15,0,0,1,Rainy
28,66,18.5,94,1,0,0,0,1004.71,2,0,0,0,1,1.5,0,1,0,Rainy
23,79,13,12,0,0,1,0,1008.13,2,0,1,0,0,6.5,0,0,1,Cloudy
20,80,14,96,1,0,0,0,1016.56,3,0,0,1,0,1.5,0,0,1,Rainy
27,82,12,89,0,0,1,0,1002.5,1,0,1,0,0,3.5,1,0,0,Rainy
14,84,15.5,90,1,0,0,0,1011.37,1,0,0,0,1,2.5,0,1,0,Rainy
23,67,9,21,0,0,1,0,1002.66,1,0,1,0,0,6.5,0,1,0,Cloudy
21,89,13,85,1,0,0,0,1006.31,2,0,1,0,0,4,1,0,0,Rainy
10,71,1,48,0,0,1,0,1000.83,4,0,0,1,0,8.5,0,1,0,Cloudy
22,66,3,30,0,0,1,0,1003.22,2,0,0,0,1,6.5,0,0,1,Cloudy
16,88,6,78,0,0,1,0,998.52,1,0,0,1,0,4,0,0,1,Rainy
35,23,14.5,21,0,0,1,0,810.69,1,0,0,0,1,18,1,0,0,Rainy
25,99,18.5,75,0,0,1,0,1002.6,3,0,1,0,0,1,0,0,1,Rainy
11,76,7.5,99,0,0,1,0,994.92,1,0,1,0,0,3.5,0,0,1,Rainy
34,61,11,69,0,0,1,0,1176.47,10,0,0,1,0,0.5,0,0,1,Rainy
15,66,8,59,0,0,1,0,1006.99,2,0,0,0,1,5,1,0,0,Rainy
29,60,7.5,99,1,0,0,0,1013.75,2,0,1,0,0,2,0,1,0,Rainy
28,63,7,12,0,0,1,0,1011.03,3,0,1,0,0,8,1,0,0,Cloudy
16,66,13,78,0,0,1,0,1018.8,1,1,0,0,0,4,0,0,1,Rainy
11,65,4.5,14,0,0,1,0,1001.15,4,0,0,1,0,8,1,0,0,Cloudy
-16,30,12,53,0,0,1,0,972.16,7,0,0,1,0,1.5,0,1,0,Sunny
18,91,16,56,0,0,1,0,1002.86,1,0,1,0,0,2,0,0,1,Rainy
16,41,1.5,83,0,0,1,0,867.66,11,0,0,0,1,14.5,0,0,1,Snowy
24,78,17.5,75,0,0,1,0,1004.19,14,0,1,0,0,6,0,0,1,Cloudy
64,78,23.5,100,0,0,1,0,1009.09,1,0,1,0,0,6,0,1,0,Cloudy
34,102,27,93,0,0,1,0,993.42,7,0,1,0,0,5,0,1,0,Rainy
34,68,11,59,0,0,1,0,1015.76,0,0,0,1,0,4.5,0,0,1,Rainy
10,97,6,94,0,0,1,0,1002.36,0,0,0,0,1,4.5,0,1,0,Rainy
27,69,3,33,0,0,1,0,1018.37,4,0,1,0,0,6.5,0,0,1,Cloudy
18,93,18.5,83,0,0,1,0,997.42,3,0,0,0,1,2.5,1,0,0,Rainy
34,52,4.5,29,0,0,1,0,1014.19,1,0,0,1,0,5.5,1,0,0,Cloudy
-4,66,14,92,0,0,1,0,968.52,0,0,1,0,0,18,0,1,0,Cloudy
26,30,1,54,0,0,1,0,1081.77,4,0,1,0,0,4.5,1,0,0,Rainy
22,79,5.5,62,0,0,1,0,1003.79,1,0,0,1,0,3,1,0,0,Rainy
11,63,14,23,0,0,1,0,1004.82,4,0,1,0,0,8.5,0,0,1,Cloudy
7,66,2,83,0,0,1,0,1127.9,9,0,1,0,0,5.5,1,0,0,Sunny
34,63,5,71,0,0,1,0,1004.06,3,0,0,0,1,3.5,0,0,1,Rainy
32,66,2,20,0,0,1,0,1002.14,1,0,1,0,0,5,0,1,0,Cloudy
13,93,18,94,0,0,1,0,995.06,1,1,0,0,0,2.5,0,0,1,Rainy
24,63,6.5,68,0,0,1,0,1005.9,2,1,0,0,0,4.5,0,0,1,Rainy
22,69,8,66,0,0,1,0,1001.46,0,0,1,0,0,4,0,1,0,Rainy
19,73,7,89,0,0,1,0,1016.18,2,0,0,1,0,1,0,1,0,Rainy
10,76,6.5,46,0,0,1,0,1016.95,3,0,0,0,1,7.5,1,0,0,Cloudy
34,99,17.5,70,0,0,1,0,990.78,3,0,0,0,1,2,1,0,0,Rainy
10,67,8,47,0,0,1,0,1007.42,1,0,0,1,0,6,0,1,0,Cloudy
14,79,5,69,0,0,1,0,1013.9,1,0,0,1,0,3,0,0,1,Rainy
18,65,9.5,83,0,0,1,0,1016.84,1,0,0,1,0,2.5,0,0,1,Rainy
24,62,18.5,92,0,0,1,0,1014.22,2,0,0,1,0,5,1,0,0,Rainy
26,82,18.5,90,0,0,1,0,994.41,2,0,1,0,0,3,0,1,0,Rainy
34,63,13,57,0,0,1,0,1018.02,1,1,0,0,0,1.5,0,0,1,Rainy
27,66,6,67,1,0,0,0,1016.14,0,0,1,0,0,3,0,0,1,Rainy
31,62,5.5,99,0,0,1,0,1019.92,0,0,0,1,0,4.5,0,1,0,Rainy
10,98,11,95,1,0,0,0,992.67,0,0,0,0,1,5,0,0,1,Rainy
11,89,13.5,73,0,0,1,0,1012.51,3,0,0,1,0,1.5,0,1,0,Rainy
20,73,11,43,0,0,1,0,1005.72,1,0,0,1,0,8.5,0,1,0,Cloudy
34,88,19.5,73,0,0,1,0,1018.01,1,0,1,0,0,4,1,0,0,Rainy
27,64,5.5,20,0,0,1,0,1017.53,4,0,1,0,0,5,0,0,1,Cloudy
-15,40,12,41,1,0,0,0,805.58,10,0,0,1,0,7.5,0,0,1,Rainy
15,65,2,14,0,0,1,0,1005.75,1,0,0,0,1,7,1,0,0,Cloudy
31,81,9.5,75,0,0,1,0,999.13,2,0,0,1,0,2,1,0,0,Rainy
9,92,2.5,82,0,0,1,0,1013.76,5,0,0,1,0,1.5,1,0,0,Cloudy
13,72,9,33,0,0,1,0,1001.87,4,0,0,0,1,6,0,0,1,Cloudy
33,68,7.5,94,0,0,1,0,996.65,1,0,0,1,0,3,0,0,1,Rainy
21,94,36.5,108,0,0,1,0,1012.36,2,0,0,1,0,2,0,0,1,Rainy
20,94,8,54,0,0,1,0,995.2,3,0,0,1,0,2,0,1,0,Rainy
13,99,18,91,0,0,1,0,999.72,3,0,0,1,0,5,0,1,0,Rainy
22,79,10.5,67,0,0,1,0,997.99,2,0,1,0,0,2,1,0,0,Rainy
22,98,9.5,95,1,0,0,0,1017.2,1,0,1,0,0,3.5,0,1,0,Rainy
36,107,15.5,101,0,0,1,0,1008.87,3,0,1,0,0,3,1,0,0,Cloudy
16,76,12.5,41,0,0,1,0,837.31,3,0,1,0,0,15,0,0,1,Rainy
25,67,7.5,62,0,0,1,0,1008.04,3,0,0,0,1,2,0,1,0,Rainy
12,54,8,44,0,0,1,0,1002.67,1,0,1,0,0,7,1,0,0,Cloudy
15,72,0.5,44,0,0,1,0,1005.69,2,0,0,0,1,9,1,0,0,Cloudy
49,34,3,64,0,0,1,0,1118.38,9,0,0,0,1,5,0,0,1,Sunny
23,89,17.5,95,1,0,0,0,1017.57,5,0,0,0,1,0.5,1,0,0,Rainy
2,24,3.5,78,0,0,0,1,916.14,8,0,0,1,0,6.5,0,1,0,Rainy
20,71,9,38,0,0,1,0,1010.66,2,0,1,0,0,6,1,0,0,Cloudy
21,70,20,101,0,0,1,0,1010.6,13,0,0,1,0,10.5,0,0,1,Cloudy
21,75,7.5,84,1,0,0,0,1013.39,1,0,1,0,0,2.5,0,1,0,Rainy
25,71,9,46,0,0,1,0,1006.79,1,0,0,0,1,6.5,0,0,1,Cloudy
30,74,10.5,28,0,0,1,0,1004.31,4,0,0,0,1,6.5,0,1,0,Cloudy
21,73,6,86,1,0,0,0,1010.37,3,1,0,0,0,2,0,0,1,Rainy
15,43,12.5,17,0,0,1,0,910.97,4,0,0,1,0,16.5,0,0,1,Sunny
32,60,9,52,0,0,1,0,992.85,3,1,0,0,0,4.5,0,0,1,Rainy
13,90,17,77,0,0,1,0,995.15,2,0,0,1,0,4.5,0,1,0,Rainy
33,85,20,79,0,0,1,0,997.21,0,0,0,1,0,4.5,0,0,1,Rainy
54,109,13.5,83,1,0,0,0,997.96,10,0,1,0,0,2,0,1,0,Rainy
14,75,14.5,37,0,0,1,0,1013.46,3,0,1,0,0,5.5,0,0,1,Cloudy
34,63,19,61,0,0,1,0,1001.99,3,0,0,0,1,3,1,0,0,Rainy
38,73,2.5,79,0,0,1,0,1034.1,3,0,0,0,1,13,0,1,0,Rainy
18,94,18.5,67,0,0,1,0,1019.23,3,0,1,0,0,2.5,0,0,1,Rainy
67,95,41.5,79,1,0,0,0,1002.83,9,0,0,1,0,3,1,0,0,Rainy
10,24,2,88,0,0,0,1,1080.64,9,0,0,1,0,11.5,1,0,0,Rainy
25,72,12,24,0,0,1,0,1017.17,2,0,0,0,1,7,0,1,0,Cloudy
30,75,10,17,0,0,1,0,1017.28,3,0,0,1,0,8.5,0,1,0,Cloudy
31,57,0.5,31,0,0,1,0,1014.71,1,0,0,0,1,5.5,0,0,1,Cloudy
31,60,3.5,21,0,0,1,0,1006.41,2,0,0,1,0,6,1,0,0,Cloudy
9,82,16.5,107,0,0,1,0,1011.48,4,0,0,1,0,0.5,1,0,0,Cloudy
34,76,6.5,82,0,0,1,0,1002.77,0,1,0,0,0,4,0,0,1,Rainy
11,74,20,84,0,0,1,0,1002.36,2,0,0,0,1,3.5,0,0,1,Rainy
20,68,11.5,43,0,0,1,0,1007.95,4,0,0,1,0,7,0,0,1,Cloudy
16,64,8.5,66,1,0,0,0,1004.06,2,1,0,0,0,1.5,0,0,1,Rainy
21,97,5.5,50,0,0,1,0,998.55,2,0,0,1,0,5,0,0,1,Rainy
20,61,18,58,0,0,1,0,1018.79,1,0,0,1,0,4.5,0,0,1,Rainy
9,75,12.5,99,1,0,0,0,1142.34,0,0,0,0,1,18,1,0,0,Rainy
20,102,15,83,0,0,1,0,1015.89,10,0,1,0,0,6.5,1,0,0,Cloudy
4,62,4.5,95,0,0,1,0,872.6,2,0,1,0,0,10,1,0,0,Rainy
10,86,9.5,74,1,0,0,0,1012.65,0,0,0,1,0,2,0,1,0,Rainy
67,82,32.5,109,0,0,1,0,999.14,14,0,1,0,0,0.5,1,0,0,Rainy
20,57,11.5,29,0,0,1,0,1014.14,1,0,1,0,0,7.5,0,0,1,Cloudy
82,100,25,79,1,0,0,0,1017.79,5,0,0,1,0,2.5,1,0,0,Rainy
22,93,14,67,0,0,1,0,1013.52,1,0,1,0,0,4,0,1,0,Rainy
20,77,14.5,86,0,0,1,0,1012.4,5,0,0,1,0,3.5,1,0,0,Rainy
31,66,6,72,0,0,1,0,1006.23,1,0,0,0,1,2.5,0,1,0,Rainy
47,103,33,106,0,0,1,0,1005.94,12,0,0,1,0,7,0,1,0,Rainy
20,87,20,52,0,0,1,0,1014.67,1,0,0,0,1,4.5,0,0,1,Rainy
75,98,23.5,90,0,0,1,0,1008.45,0,0,1,0,0,1,1,0,0,Rainy
32,57,10,46,0,0,1,0,1011.05,3,0,0,0,1,5.5,1,0,0,Cloudy
22,77,11.5,94,0,0,1,0,993.15,2,0,0,1,0,4.5,0,1,0,Rainy
11,71,9,86,0,0,1,0,1009.32,2,0,0,0,1,4,0,0,1,Rainy
13,75,9,58,1,0,0,0,1000.52,1,0,0,1,0,3,1,0,0,Rainy
12,33,10,84,0,0,1,0,862.81,2,0,0,0,1,17,1,0,0,Rainy
32,56,7.5,25,0,0,1,0,1009.36,3,0,1,0,0,8,0,0,1,Cloudy
17,66,15.5,95,0,0,1,0,1014.99,2,0,0,0,1,2.5,0,0,1,Rainy
34,79,1,32,0,0,1,0,1016.14,3,0,1,0,0,9,0,0,1,Cloudy
31,94,5.5,52,1,0,0,0,1008.35,0,0,0,0,1,1.5,0,1,0,Rainy
40,98,39,83,0,0,1,0,1001.23,12,0,1,0,0,1.5,0,1,0,Rainy
32,78,8,85,0,0,1,0,1006.8,2,1,0,0,0,2,0,0,1,Rainy
18,71,14.5,19,0,0,1,0,1012.02,1,0,0,1,0,5.5,1,0,0,Cloudy
10,99,17.5,65,1,0,0,0,999.64,1,0,1,0,0,5,0,0,1,Rainy
22,97,18,99,1,0,0,0,1018.33,0,0,0,0,1,4.5,0,0,1,Rainy
17,84,5,60,0,0,1,0,1005.62,3,0,1,0,0,3,1,0,0,Rainy
14,67,10.5,75,0,0,1,0,1019.69,2,0,0,0,1,3,0,1,0,Rainy
11,97,15.5,84,0,0,1,0,1002.16,0,0,0,1,0,2.5,0,0,1,Rainy
18,91,7.5,85,1,0,0,0,997.63,2,0,1,0,0,1.5,0,0,1,Rainy
14,91,5,64,0,0,1,0,1003.09,0,0,0,1,0,2.5,1,0,0,Rainy
26,72,10,94,0,0,1,0,1002.88,1,0,0,1,0,2.5,0,0,1,Rainy
17,71,10,95,0,0,1,0,994.75,0,0,0,1,0,4.5,1,0,0,Rainy
24,70,18.5,84,1,0,0,0,1003.58,3,0,0,1,0,4,0,0,1,Rainy
21,91,10.5,72,0,0,1,0,1013.6,1,0,0,0,1,5,0,0,1,Rainy
17,83,17,54,1,0,0,0,990.52,3,0,0,0,1,2.5,0,1,0,Rainy
14,85,14.5,50,1,0,0,0,1012.6,2,0,0,1,0,5,1,0,0,Rainy
13,99,13,61,1,0,0,0,991.35,0,1,0,0,0,3.5,0,0,1,Rainy
23,77,12,75,1,0,0,0,1010.93,9,0,0,1,0,0.5,0,1,0,Rainy
23,78,34.5,97,0,0,1,0,1008.85,6,0,0,0,1,3.5,1,0,0,Rainy
19,61,7.5,72,0,0,1,0,1000.13,0,0,1,0,0,4,0,1,0,Rainy
10,73,12,82,1,0,0,0,1006.53,3,0,0,1,0,2,0,0,1,Rainy
17,85,14.5,95,0,0,1,0,992.41,2,0,0,0,1,4,1,0,0,Rainy
33,88,8.5,88,0,0,1,0,1015.85,1,0,0,0,1,4.5,1,0,0,Rainy
47,82,25.5,96,0,0,1,0,1006.85,5,0,0,1,0,1,0,0,1,Rainy
22,60,19.5,79,0,0,1,0,998.11,3,0,0,0,1,4,1,0,0,Rainy
28,76,7,83,1,0,0,0,1016.07,3,0,0,0,1,2,0,1,0,Rainy
27,72,6,68,0,0,1,0,1012.15,1,0,0,0,1,4,0,0,1,Rainy
9,32,4,46,0,0,1,0,809.99,9,0,0,0,1,7.5,0,0,1,Cloudy
19,73,10.5,92,0,0,1,0,1007.45,0,0,0,0,1,2.5,0,1,0,Rainy
15,99,11,55,0,0,1,0,990.28,2,0,0,1,0,1.5,0,1,0,Rainy
31,85,18.5,52,0,0,1,0,993.66,1,0,0,1,0,1.5,1,0,0,Rainy
24,99,16,50,1,0,0,0,992.97,2,0,0,0,1,2.5,0,0,1,Rainy
26,74,8.5,61,1,0,0,0,994.22,2,0,1,0,0,2,0,1,0,Rainy
15,61,3.5,39,0,0,1,0,1003.36,3,0,1,0,0,7.5,0,0,1,Cloudy
32,77,10,64,0,0,1,0,1016.78,1,0,0,0,1,3.5,1,0,0,Rainy
8,74,0.5,59,1,0,0,0,936.62,5,0,0,0,1,11.5,0,1,0,Rainy
28,75,17.5,82,0,0,1,0,1018.38,0,0,0,0,1,3,0,1,0,Rainy
28,81,16,92,1,0,0,0,1016.39,2,0,1,0,0,1.5,1,0,0,Rainy
33,91,15.5,88,0,0,1,0,1017.61,1,0,1,0,0,1.5,0,0,1,Rainy
30,77,6,85,1,0,0,0,1000.86,2,0,0,1,0,3.5,1,0,0,Rainy
32,88,19.5,94,1,0,0,0,1000.74,2,0,0,0,1,2,0,1,0,Rainy
28,66,13.5,99,0,0,1,0,1008.1,0,0,0,0,1,5,1,0,0,Rainy
20,82,11,99,1,0,0,0,999.98,2,0,0,0,1,5,0,1,0,Rainy
19,61,17.5,65,1,0,0,0,1013.25,0,1,0,0,0,1.5,0,0,1,Rainy
33,54,8,39,0,0,1,0,1002.62,4,0,0,0,1,8,0,1,0,Cloudy
29,98,13,96,1,0,0,0,1012.21,1,0,0,0,1,2.5,0,0,1,Rainy
26,82,17.5,87,0,0,1,0,1005.75,0,0,0,1,0,4,0,0,1,Rainy
32,89,11.5,57,1,0,0,0,1019.84,1,0,1,0,0,4.5,0,1,0,Rainy
-16,33,3,91,1,0,0,0,864.6,10,0,0,1,0,10,1,0,0,Rainy
10,84,16,54,0,0,1,0,1015.2,2,0,0,0,1,1.5,0,1,0,Rainy
34,65,1,16,0,0,1,0,1002.95,2,0,0,0,1,5,1,0,0,Cloudy
27,58,8,38,0,0,1,0,1004.35,1,0,1,0,0,6.5,0,0,1,Cloudy
14,68,16,59,1,0,0,0,1004.21,0,0,1,0,0,3.5,0,0,1,Rainy
18,89,6.5,92,0,0,1,0,1013.9,1,1,0,0,0,3.5,0,0,1,Rainy
32,83,9,55,0,0,1,0,1004.79,0,0,1,0,0,4,1,0,0,Rainy
12,55,9.5,31,0,0,1,0,1010.76,4,0,0,0,1,8,0,1,0,Cloudy
32,72,6,27,0,0,1,0,1016.73,3,0,1,0,0,9,0,0,1,Cloudy
33,63,6,59,1,0,0,0,1017.11,0,0,0,1,0,5,0,0,1,Rainy
29,88,24.5,92,0,0,1,0,992.31,6,0,0,1,0,0.5,0,0,1,Rainy
30,71,17.5,73,0,0,1,0,1000.38,3,0,0,1,0,2.5,0,0,1,Rainy
-8,33,5.5,72,0,0,1,0,1021.91,10,0,0,1,0,15,0,0,1,Cloudy
34,89,12,62,1,0,0,0,1013.2,1,0,1,0,0,2.5,1,0,0,Rainy
28,83,5.5,96,0,0,1,0,999.93,3,0,0,1,0,2,0,0,1,Rainy
20,81,7,93,0,0,1,0,998.77,3,0,0,1,0,4,0,0,1,Rainy
10,79,5,91,0,0,1,0,1017.95,3,0,0,0,1,2,0,0,1,Rainy
-14,78,5.5,16,0,0,1,0,1076.86,11,0,1,0,0,9.5,0,1,0,Snowy
31,88,8.5,82,0,0,1,0,1019.85,0,0,0,0,1,3.5,0,0,1,Rainy
32,96,15,66,0,0,1,0,992.73,1,0,0,0,1,4,0,1,0,Rainy
84,106,41.5,97,0,0,1,0,1013.96,13,0,0,1,0,3,1,0,0,Rainy
46,39,1,74,0,0,1,0,953.65,4,0,1,0,0,1.5,1,0,0,Sunny
37,45,11,47,0,0,1,0,933.99,4,0,0,0,1,19.5,0,1,0,Snowy
25,86,11,75,0,0,1,0,1006.57,0,0,0,0,1,4,0,0,1,Rainy
33,99,18,83,1,0,0,0,1016.95,3,1,0,0,0,3,0,0,1,Rainy
13,99,18.5,70,0,0,1,0,1008.25,1,0,0,1,0,2.5,0,1,0,Rainy
23,67,17.5,92,0,0,1,0,997.5,0,0,0,1,0,4,0,0,1,Rainy
22,86,11.5,69,0,0,1,0,990.64,1,0,0,1,0,1,0,1,0,Rainy
20,68,16,64,0,0,1,0,1016.48,3,0,0,1,0,2,0,0,1,Rainy
26,62,6,20,0,0,1,0,1017.91,1,0,0,1,0,7,1,0,0,Cloudy
11,52,6,97,0,0,1,0,1063.39,7,0,0,1,0,12.5,1,0,0,Snowy
8,27,5,66,0,0,1,0,1035.43,9,0,0,1,0,10,1,0,0,Cloudy
25,98,15.5,61,0,0,1,0,1015.99,0,0,0,1,0,4.5,0,1,0,Rainy
20,87,5.5,83,1,0,0,0,1012.43,3,0,0,1,0,2,0,1,0,Rainy
14,75,8,68,0,0,1,0,999.02,2,1,0,0,0,3,0,0,1,Rainy
10,78,8.5,60,0,0,1,0,1000.02,1,0,0,1,0,2.5,1,0,0,Rainy
23,74,5,33,0,0,1,0,1033.7,9,0,0,0,1,9.5,0,0,1,Rainy
21,81,7.5,98,0,0,1,0,1008.43,0,1,0,0,0,1.5,0,0,1,Rainy
24,72,0.5,64,0,0,0,1,902.39,1,0,1,0,0,3,0,0,1,Rainy
30,76,3,19,0,0,1,0,1019.94,4,0,0,1,0,5,0,0,1,Cloudy
33,70,8.5,85,0,0,1,0,995.35,2,0,0,1,0,2,1,0,0,Rainy
16,86,16,71,0,0,1,0,996.15,1,1,0,0,0,4.5,0,0,1,Rainy
76,94,15.5,103,0,0,1,0,1010.78,1,0,0,1,0,4,0,0,1,Rainy
34,65,11,74,1,0,0,0,1013.38,3,0,0,0,1,3.5,0,0,1,Rainy
21,73,0,11,0,0,1,0,1015.37,4,0,1,0,0,6,0,0,1,Cloudy
23,78,17.5,54,0,0,1,0,990.24,2,0,0,1,0,4,0,1,0,Rainy
30,73,18,78,0,0,1,0,1015.78,3,0,0,1,0,1.5,0,1,0,Rainy
-10,40,12.5,43,0,0,1,0,1189.4,0,0,1,0,0,2,1,0,0,Cloudy
30,107,4,80,0,0,1,0,1001.86,10,0,0,1,0,6.5,0,1,0,Cloudy
21,65,5.5,82,0,0,1,0,1170.94,6,0,0,0,1,3.5,0,1,0,Cloudy
15,84,19,70,0,0,1,0,1016.44,3,0,0,1,0,3.5,0,1,0,Rainy
27,85,6,77,1,0,0,0,997.73,1,0,0,1,0,4,0,0,1,Rainy
10,98,13,95,1,0,0,0,1015.05,3,1,0,0,0,1.5,0,0,1,Rainy
29,90,18.5,57,0,0,1,0,1004.04,2,1,0,0,0,3.5,0,0,1,Rainy
34,88,11.5,76,0,0,1,0,992.54,0,0,0,1,0,4,0,1,0,Rainy
43,52,10,43,0,0,0,1,975.05,7,0,0,1,0,18.5,0,0,1,Rainy
31,56,10.5,17,0,0,1,0,1016.34,4,0,1,0,0,8.5,1,0,0,Cloudy
23,90,11,61,0,0,1,0,1015.38,3,0,1,0,0,1.5,0,1,0,Rainy
23,86,9.5,85,1,0,0,0,1013.54,1,0,1,0,0,2.5,0,1,0,Rainy
10,41,6,27,0,0,1,0,1004.04,14,0,0,1,0,11,0,0,1,Cloudy
37,104,29,82,0,0,1,0,991.94,2,0,0,1,0,6.5,0,1,0,Rainy
29,81,10,79,0,0,1,0,1004.68,2,0,0,0,1,3.5,1,0,0,Rainy
27,89,12,99,0,0,1,0,995.58,0,0,0,1,0,1.5,1,0,0,Rainy
11,51,7.5,31,0,0,1,0,1009.49,2,0,0,0,1,8.5,1,0,0,Cloudy
27,69,15.5,74,0,0,1,0,991.07,2,1,0,0,0,4.5,0,0,1,Rainy
20,69,5,23,0,0,1,0,1009.27,2,0,1,0,0,7,1,0,0,Cloudy
21,94,27,99,0,0,1,0,994.02,14,0,1,0,0,1,0,0,1,Rainy
14,66,12,22,0,0,1,0,1007.43,1,0,0,0,1,9,1,0,0,Cloudy
33,50,5,13,0,0,1,0,1009.4,1,0,1,0,0,7.5,0,1,0,Cloudy
33,99,16.5,89,0,0,1,0,1015.58,2,0,0,0,1,4.5,0,1,0,Rainy
80,107,19,70,0,0,1,0,1018.33,1,0,0,0,1,4.5,0,1,0,Rainy
24,93,6,70,1,0,0,0,1015.59,0,1,0,0,0,4,0,0,1,Rainy
22,78,14,66,0,0,1,0,1015.99,2,1,0,0,0,1.5,0,0,1,Rainy
24,78,19.5,96,0,0,1,0,1007.41,1,0,1,0,0,4,0,1,0,Rainy
27,62,13,97,1,0,0,0,996.09,2,0,0,1,0,1.5,0,0,1,Rainy
49,60,11.5,23,1,0,0,0,1168.21,7,0,1,0,0,9,0,0,1,Rainy
32,85,6,83,1,0,0,0,996.38,0,0,0,0,1,3.5,0,1,0,Rainy
34,65,20,56,1,0,0,0,1019.24,3,0,1,0,0,3.5,0,0,1,Rainy
14,81,20.5,106,0,0,1,0,1003.93,12,0,0,0,1,2.5,1,0,0,Rainy
14,104,24,95,1,0,0,0,1019.35,3,0,0,0,1,0.5,1,0,0,Rainy
7,41,6.5,86,0,0,1,0,816.71,9,0,1,0,0,6.5,1,0,0,Rainy
30,98,10,59,1,0,0,0,998.56,3,0,0,0,1,3,1,0,0,Rainy
29,97,16,65,1,0,0,0,996.29,3,0,0,1,0,4,1,0,0,Rainy
7,102,38.5,102,0,0,1,0,1019.16,9,0,0,1,0,3,1,0,0,Rainy
18,77,5.5,84,0,0,0,1,978.17,8,0,1,0,0,0.5,0,0,1,Rainy
24,66,8.5,28,0,0,1,0,1013.95,1,0,0,1,0,9,0,1,0,Cloudy
28,33,2,45,0,0,1,0,1131.31,6,1,0,0,0,10,0,0,1,Rainy
31,87,11,54,1,0,0,0,995.87,0,0,1,0,0,3.5,0,1,0,Rainy
25,69,7,94,0,0,1,0,996.12,2,0,1,0,0,2,0,1,0,Rainy
5,91,47,108,1,0,0,0,995.03,2,0,0,1,0,2.5,0,0,1,Rainy
16,77,18.5,96,0,0,1,0,1007.9,1,0,0,0,1,2,0,0,1,Rainy
27,63,17,67,1,0,0,0,994.22,3,0,1,0,0,3,0,0,1,Rainy
10,92,14,105,1,0,0,0,1013.97,5,0,0,1,0,3,0,0,1,Rainy
19,98,8.5,62,0,0,1,0,1006.64,2,0,0,0,1,2,0,0,1,Rainy
24,88,7,64,0,0,1,0,1000.3,1,1,0,0,0,3,0,0,1,Rainy
23,57,3.5,42,0,0,1,0,1009.55,3,0,1,0,0,8.5,0,0,1,Cloudy
15,69,7.5,55,0,0,1,0,929.31,10,0,1,0,0,12,1,0,0,Rainy
35,68,3.5,69,0,0,1,0,1121.27,8,0,0,0,1,18,1,0,0,Rainy
-6,30,6,50,0,0,0,1,1026.11,6,0,0,1,0,2,0,1,0,Rainy
11,75,13,84,0,0,1,0,1008.43,1,0,1,0,0,1,0,1,0,Rainy
